youtube_id,second_no,fps,frame_no,class,xmin,xmax,ymin,ymax
AF0FDnfdpro,6.0,30,180,train,0.0,0.20199999999999999,0.0,1.0
AF0FDnfdpro,7.0,30,210,train,0.0,0.135,0.0,1.0
AF0FDnfdpro,8.0,30,240,train,0.0,0.106,0.0,1.0
AF0FDnfdpro,9.0,30,270,train,0.0,0.098,0.0,1.0
AF0FDnfdpro,10.0,30,300,train,0.0,0.11800000000000001,0.0016666667,1.0
AF0FDnfdpro,11.0,30,330,train,0.0,0.134,0.005,1.0
AF0FDnfdpro,12.0,30,360,train,0.0,0.094,0.0,1.0
AF0FDnfdpro,13.0,30,390,train,0.001,0.141,0.0,1.0
AF0FDnfdpro,14.0,30,420,train,0.0,0.19699999999999998,0.0,1.0
AF0FDnfdpro,15.0,30,450,train,0.0,0.2,0.0033333334,1.0
AF0FDnfdpro,16.0,30,480,train,0.001,0.159,0.0016666667,1.0
AF0FDnfdpro,17.0,30,510,train,0.001,0.17300000000000001,0.0016666667,1.0
AF0FDnfdpro,18.0,30,540,train,0.0,0.14800000000000002,0.0,1.0
AF0-2lDeBME,0.0,30,0,bird,0.479,0.7070000000000001,0.29,0.685
AF0-2lDeBME,1.0,30,30,bird,0.301,0.7120000000000001,0.33666667,0.7316666999999999
AF0-2lDeBME,2.0,30,60,bird,0.491,0.665,0.38,0.78
AF0-2lDeBME,3.0,30,90,bird,0.528,0.6940000000000001,0.18,0.7133333000000001
AF0-2lDeBME,4.0,30,120,bird,0.539,0.721,0.061666667,0.6983333
AF0-2lDeBME,5.0,30,150,bird,0.431,0.8420000000000001,0.4,0.7583333000000001
AF0-2lDeBME,6.0,30,180,bird,0.35700000000000004,0.648,0.225,0.855
AF0-2lDeBME,7.0,30,210,bird,0.303,0.626,0.28333333,0.8933333000000001
AF0-2lDeBME,8.0,30,240,bird,0.293,0.794,0.38,0.88166666
AF0-2lDeBME,9.0,30,270,bird,0.22899999999999998,0.775,0.27166668,0.8516667
AF0-2lDeBME,10.0,30,300,bird,0.345,0.7909999999999999,0.285,0.8283333
AF0-2lDeBME,11.0,30,330,bird,0.16399999999999998,0.732,0.37333333,0.8066667
AF0-2lDeBME,12.0,30,360,bird,0.43200000000000005,0.623,0.255,0.9766667
AF0-2lDeBME,13.0,30,390,bird,0.289,0.71,0.23166667,1.0
AF0-2lDeBME,14.0,30,420,bird,0.261,0.8290000000000001,0.37833333,0.85
AF0-2lDeBME,15.0,30,450,bird,0.312,0.867,0.23166667,0.81333333
AF0-2lDeBME,16.0,30,480,bird,0.26,0.669,0.34,0.8233333
AF0-2lDeBME,58.0,30,1740,bird,0.22899999999999998,0.525,0.39,0.8466667
AF0-2lDeBME,59.0,30,1770,bird,0.479,0.623,0.8666666999999999,1.0
AF0-2lDeBME,60.0,30,1800,bird,0.518,0.865,0.70666665,1.0
AF0-2lDeBME,61.0,30,1830,bird,0.622,0.7959999999999999,0.55,1.0
AF0-2lDeBME,62.0,30,1860,bird,0.532,0.922,0.315,0.61333334
AF0-2lDeBME,63.0,30,1890,bird,0.35700000000000004,0.799,0.16166666,0.51166666
AF0-2lDeBME,64.0,30,1920,bird,0.35700000000000004,0.7909999999999999,0.005,0.35666665
AF0-2lDeBME,65.0,30,1950,bird,0.38299999999999995,0.833,0.0,0.32333332
AF0-2lDeBME,66.0,30,1980,bird,0.446,0.722,0.0,0.22666667
AF0-2lDeBME,67.0,30,2010,bird,0.44299999999999995,0.8190000000000001,0.06333333,1.0
AF0-2lDeBME,68.0,30,2040,bird,0.451,0.897,0.01,0.605
AF0-2lDeBME,69.0,30,2070,bird,0.265,0.674,0.24666667,1.0
AF0-2lDeBME,70.0,30,2100,bird,0.35200000000000004,0.5870000000000001,0.19,1.0
AF0-2lDeBME,71.0,30,2130,bird,0.349,0.655,0.22333333,1.0
AF0-2lDeBME,72.0,30,2160,bird,0.381,0.6409999999999999,0.22666667,1.0
AF0-2lDeBME,73.0,30,2190,bird,0.467,0.669,0.185,0.5133333
AF0-2lDeBME,74.0,30,2220,bird,0.35200000000000004,0.584,0.16166666,0.42
AF1em-4wvQc,0.0,30,0,airplane,0.426,0.8270000000000001,0.27333334,0.47333333
AF1em-4wvQc,1.0,30,30,airplane,0.40299999999999997,0.843,0.265,0.48666668
AF1em-4wvQc,2.0,30,60,airplane,0.379,0.862,0.26833335,0.515
AF1em-4wvQc,3.0,30,90,airplane,0.377,0.742,0.32166666,0.51
AF1em-4wvQc,4.0,30,120,airplane,0.353,0.733,0.29833335,0.49666667
AF1em-4wvQc,5.0,30,150,airplane,0.3,0.736,0.26333332,0.49166667
AF1em-4wvQc,6.0,30,180,airplane,0.256,0.769,0.23833333,0.54
AF1em-4wvQc,7.0,30,210,airplane,0.252,0.858,0.22833334,0.5933333000000001
AF1em-4wvQc,8.0,30,240,airplane,0.0,0.851,0.18666667,0.6483333
AF1em-4wvQc,9.0,30,270,airplane,0.0,1.0,0.108333334,0.6666667
AF1em-4wvQc,10.0,30,300,airplane,0.0,1.0,0.005,0.6666667
AF1em-4wvQc,11.0,30,330,airplane,0.026000000000000002,0.815,0.016666668,0.605
AF1em-4wvQc,12.0,30,360,airplane,0.22699999999999998,0.7340000000000001,0.045,0.53
AF1em-4wvQc,13.0,30,390,airplane,0.156,0.758,0.115,0.49666667
AF1em-4wvQc,14.0,30,420,airplane,0.215,0.688,0.175,0.47833332
AF1em-4wvQc,15.0,30,450,airplane,0.174,0.64,0.111666664,0.41166666
AF1em-4wvQc,16.0,30,480,airplane,0.094,0.815,0.0,0.43166667
AF1em-4wvQc,17.0,30,510,airplane,0.001,0.9159999999999999,0.0,0.545
AF1em-4wvQc,18.0,30,540,airplane,0.035,0.88,0.06,0.5466667
AF2bYjH_Q8c,0.0,30,0,person,0.44,0.505,0.485,0.7683333000000001
AF2bYjH_Q8c,1.0,30,30,person,0.451,0.528,0.46833333,0.74
AF2bYjH_Q8c,2.0,30,60,person,0.488,0.5429999999999999,0.43,0.6933333
AF2bYjH_Q8c,3.0,30,90,person,0.489,0.5589999999999999,0.44333333,0.565
AF2bYjH_Q8c,4.0,30,120,person,0.47600000000000003,0.557,0.47666666,0.7683333000000001
AF2bYjH_Q8c,5.0,30,150,person,0.42100000000000004,0.505,0.51,0.82
AF2bYjH_Q8c,6.0,30,180,person,0.425,0.527,0.44333333,0.79333335
AF2bYjH_Q8c,7.0,30,210,person,0.41,0.539,0.46333334,0.78833336
AF2bYjH_Q8c,8.0,30,240,person,0.514,0.632,0.47,0.78
AF2bYjH_Q8c,9.0,30,270,person,0.401,0.516,0.50166667,0.78
AF2bYjH_Q8c,10.0,30,300,person,0.33299999999999996,0.4,0.455,0.74333334
AF2bYjH_Q8c,11.0,30,330,person,0.311,0.387,0.47,0.765
AF2bYjH_Q8c,12.0,30,360,person,0.284,0.33899999999999997,0.45666668,0.755
AF2bYjH_Q8c,13.0,30,390,person,0.141,0.23800000000000002,0.45666668,0.7583333000000001
AF2bYjH_Q8c,14.0,30,420,person,0.0,0.111,0.49166667,0.8066667
AF2bYjH_Q8c,15.0,30,450,person,0.0,0.057,0.45,0.78833336
AF2bYjH_Q8c,16.0,30,480,person,0.0,0.071,0.405,0.7583333000000001
AF2bYjH_Q8c,17.0,30,510,person,0.0,0.071,0.405,0.7583333000000001
AF2bYjH_Q8c,18.0,30,540,person,0.0,0.027000000000000003,0.495,0.8016667
AF4T-7BhCdY,0.0,30,0,bicycle,0.107,0.21,0.45666668,0.7133333000000001
AF4T-7BhCdY,1.0,30,30,bicycle,0.154,0.316,0.47833332,0.7633333000000001
AF4T-7BhCdY,2.0,30,60,bicycle,0.212,0.457,0.49,0.8333333
AF4T-7BhCdY,3.0,30,90,bicycle,0.341,0.598,0.5566667,0.995
AF4T-7BhCdY,4.0,30,120,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,5.0,30,150,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,6.0,30,180,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,7.0,30,210,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,8.0,30,240,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,9.0,30,270,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,10.0,30,300,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,11.0,30,330,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,12.0,30,360,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,13.0,30,390,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,14.0,30,420,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,15.0,30,450,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,16.0,30,480,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,17.0,30,510,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,18.0,30,540,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,30.0,30,900,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,31.0,30,930,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,32.0,30,960,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,33.0,30,990,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,34.0,30,1020,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,35.0,30,1050,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,36.0,30,1080,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,37.0,30,1110,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,38.0,30,1140,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,39.0,30,1170,bicycle,0.501,0.9390000000000001,0.64666665,1.0
AF4T-7BhCdY,40.0,30,1200,bicycle,0.0,0.121,0.6066666999999999,0.98
AF4T-7BhCdY,41.0,30,1230,bicycle,0.086,0.29600000000000004,0.635,1.0
AF4T-7BhCdY,42.0,30,1260,bicycle,0.222,0.5489999999999999,0.67333335,1.0
AF4T-7BhCdY,43.0,30,1290,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,44.0,30,1320,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,45.0,30,1350,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,46.0,30,1380,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,47.0,30,1410,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,48.0,30,1440,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,60.0,30,1800,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,61.0,30,1830,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,62.0,30,1860,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,63.0,30,1890,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,64.0,30,1920,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,65.0,30,1950,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,66.0,30,1980,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,67.0,30,2010,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,68.0,30,2040,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,69.0,30,2070,bicycle,0.5539999999999999,1.0,0.75,1.0
AF4T-7BhCdY,70.0,30,2100,bicycle,0.0,0.15,0.68333334,1.0
AF4T-7BhCdY,71.0,30,2130,bicycle,0.0,0.5379999999999999,0.42666668,1.0
AF4T-7BhCdY,72.0,30,2160,bicycle,0.18100000000000002,0.6409999999999999,0.42,0.97833335
AF4T-7BhCdY,73.0,30,2190,bicycle,0.469,0.8290000000000001,0.39,0.87
AF4T-7BhCdY,74.0,30,2220,bicycle,0.7170000000000001,1.0,0.395,0.795
AF4T-7BhCdY,75.0,30,2250,bicycle,0.813,1.0,0.37333333,0.72333336
AF4T-7BhCdY,76.0,30,2280,bicycle,0.5670000000000001,0.7,0.47166666,0.6933333
AF4T-7BhCdY,77.0,30,2310,bicycle,0.5529999999999999,0.654,0.38666666,0.66
AF4T-7BhCdY,78.0,30,2340,bicycle,0.584,0.675,0.395,0.645
AF4iDlgUkDM,0.0,30,0,bus,0.055999999999999994,0.626,0.045,0.52666664
AF4iDlgUkDM,1.0,30,30,bus,0.138,0.621,0.135,0.5733333
AF4iDlgUkDM,2.0,30,60,bus,0.209,0.6459999999999999,0.21333334,0.64166665
AF4iDlgUkDM,3.0,30,90,bus,0.161,0.568,0.22833334,0.6383333000000001
AF4iDlgUkDM,4.0,30,120,bus,0.267,0.635,0.24833333,0.64
AF4iDlgUkDM,5.0,30,150,bus,0.259,0.597,0.24833333,0.62333333
AF4iDlgUkDM,6.0,30,180,bus,0.298,0.626,0.26166666,0.62833333
AF4iDlgUkDM,7.0,30,210,bus,0.35,0.66,0.23833333,0.585
AF4iDlgUkDM,8.0,30,240,bus,0.364,0.659,0.235,0.58666664
AF4iDlgUkDM,9.0,30,270,bus,0.35600000000000004,0.643,0.25166667,0.585
AF4iDlgUkDM,10.0,30,300,bus,0.391,0.665,0.24,0.56666666
AF4iDlgUkDM,11.0,30,330,bus,0.401,0.659,0.27333334,0.59166664
AF4iDlgUkDM,12.0,30,360,bus,0.425,0.68,0.28166667,0.5933333000000001
AF4iDlgUkDM,13.0,30,390,bus,0.429,0.6659999999999999,0.27666667,0.58
AF4iDlgUkDM,14.0,30,420,bus,0.426,0.6579999999999999,0.26,0.56333333
AF4iDlgUkDM,15.0,30,450,bus,0.442,0.6729999999999999,0.25333333,0.54333335
AF4iDlgUkDM,16.0,30,480,bus,0.451,0.6809999999999999,0.23333333,0.5416667
AF4nO1MeUis,0.0,30,0,train,0.0,1.0,0.065,0.9483333
AF4nO1MeUis,1.0,30,30,train,0.0,1.0,0.0,1.0
AF4nO1MeUis,2.0,30,60,train,0.0,1.0,0.0,1.0
AF4nO1MeUis,3.0,30,90,train,0.0,1.0,0.0,0.965
AF4nO1MeUis,4.0,30,120,train,0.0,1.0,0.0,0.91333336
AF4nO1MeUis,5.0,30,150,train,0.0,1.0,0.0,0.9766667
AF4nO1MeUis,6.0,30,180,train,0.0,1.0,0.0,0.93666667
AF4nO1MeUis,7.0,30,210,train,0.0,1.0,0.0,1.0
AF4nO1MeUis,8.0,30,240,train,0.0,1.0,0.0,0.93
AF4nO1MeUis,9.0,30,270,train,0.0,1.0,0.0,1.0
AF4nO1MeUis,10.0,30,300,train,0.0,1.0,0.0,0.94666666
AF4nO1MeUis,11.0,30,330,train,0.0,1.0,0.0,0.9583333
AF4nO1MeUis,12.0,30,360,train,0.0,1.0,0.0,0.96
AF4nO1MeUis,13.0,30,390,train,0.0,1.0,0.0,0.96666664
AF4nO1MeUis,14.0,30,420,train,0.013999999999999999,1.0,0.0,1.0
AF4nO1MeUis,15.0,30,450,train,0.172,1.0,0.0,1.0
AF4nO1MeUis,16.0,30,480,train,0.22399999999999998,1.0,0.0,1.0
AF4nO1MeUis,17.0,30,510,train,0.34,1.0,0.0,1.0
AF4nO1MeUis,18.0,30,540,train,0.0,1.0,0.0,1.0
AF4nO1MeUis,30.0,30,900,train,0.0,0.9540000000000001,0.055,0.6566666999999999
AF4nO1MeUis,31.0,30,930,train,0.05,0.986,0.10333333,0.645
AF4nO1MeUis,32.0,30,960,train,0.086,0.9590000000000001,0.06666667,0.57166666
AF4nO1MeUis,33.0,30,990,train,0.062,0.879,0.15166667,0.615
AF4nO1MeUis,34.0,30,1020,train,0.10099999999999999,0.807,0.23,0.635
AF4nO1MeUis,35.0,30,1050,train,0.125,0.703,0.28666666,0.59833336
AF4nO1MeUis,36.0,30,1080,train,0.156,0.72,0.30666667,0.6066666999999999
AF4nO1MeUis,38.0,30,1140,train,0.262,0.77,0.33166668,0.585
AF4nO1MeUis,39.0,30,1170,train,0.275,0.755,0.36166668,0.5883333000000001
AF4nO1MeUis,40.0,30,1200,train,0.297,0.741,0.395,0.62833333
AF4nO1MeUis,41.0,30,1230,train,0.376,0.7809999999999999,0.37666667,0.59166664
AF4nO1MeUis,42.0,30,1260,train,0.43200000000000005,0.79,0.37666667,0.60333335
AF4nO1MeUis,43.0,30,1290,train,0.40299999999999997,0.725,0.345,0.5416667
AF4nO1MeUis,44.0,30,1320,train,0.457,0.74,0.425,0.60833335
AF4nO1MeUis,45.0,30,1350,train,0.494,0.742,0.42833334,0.61333334
AF4nO1MeUis,46.0,30,1380,train,0.536,0.75,0.42166665,0.605
AF8J05l11oY,0.0,30,0,toilet,0.10400000000000001,0.8240000000000001,0.0,0.9166667
AF8J05l11oY,1.0,30,30,toilet,0.09699999999999999,0.8079999999999999,0.0,0.93
AF8J05l11oY,2.0,30,60,toilet,0.10800000000000001,0.8059999999999999,0.0,0.92833334
AF8J05l11oY,3.0,30,90,toilet,0.11199999999999999,0.8140000000000001,0.0,0.93
AF8J05l11oY,4.0,30,120,toilet,0.11199999999999999,0.805,0.0,0.92333335
AF8J05l11oY,5.0,30,150,toilet,0.1,0.8,0.0,0.915
AF8J05l11oY,6.0,30,180,toilet,0.109,0.815,0.0,0.89666665
AF8J05l11oY,7.0,30,210,toilet,0.115,0.816,0.0,0.89166665
AF8J05l11oY,8.0,30,240,toilet,0.096,0.809,0.0,0.885
AF8J05l11oY,9.0,30,270,toilet,0.073,0.7979999999999999,0.0,0.86333334
AF8J05l11oY,10.0,30,300,toilet,0.087,0.799,0.0,0.86833334
AF8J05l11oY,11.0,30,330,toilet,0.051,0.777,0.0,0.87
AF8J05l11oY,12.0,30,360,toilet,0.003,0.741,0.0,0.875
AF8J05l11oY,13.0,30,390,toilet,0.045,0.769,0.0,0.89166665
AF8J05l11oY,14.0,30,420,toilet,0.02,0.765,0.0,0.92333335
AF8J05l11oY,15.0,30,450,toilet,0.0,0.731,0.0,0.9533333
AF8J05l11oY,16.0,30,480,toilet,0.001,0.768,0.0,0.8833333000000001
AF-cPF-_QPM,0.0,30,0,car,0.038,0.851,0.068333335,0.8516667
AF-cPF-_QPM,1.0,30,30,car,0.0,0.758,0.0,0.79833335
AF-cPF-_QPM,2.0,30,60,car,0.068,0.7340000000000001,0.055,0.87833333
AF-cPF-_QPM,3.0,30,90,car,0.13,0.6709999999999999,0.10166667,0.8383333000000001
AF-cPF-_QPM,4.0,30,120,car,0.18899999999999997,0.6940000000000001,0.12166667,0.795
AF-cPF-_QPM,5.0,30,150,car,0.205,0.7390000000000001,0.115,0.82666665
AF-cPF-_QPM,6.0,30,180,car,0.04,0.6990000000000001,0.10666667,0.8666666999999999
AF-cPF-_QPM,7.0,30,210,car,0.013000000000000001,0.735,0.005,0.9116666999999999
AF-cPF-_QPM,8.0,30,240,car,0.07,0.821,0.036666665,0.99333334
AF-cPF-_QPM,9.0,30,270,car,0.11,0.8540000000000001,0.046666667,0.9683333000000001
AF-cPF-_QPM,10.0,30,300,car,0.111,0.872,0.048333332,0.98333335
AF-cPF-_QPM,11.0,30,330,car,0.077,0.8540000000000001,0.0,0.96666664
AF-cPF-_QPM,12.0,30,360,car,0.098,0.823,0.045,0.95166665
AF-cPF-_QPM,13.0,30,390,car,0.081,0.823,0.033333335,0.9583333
AF-cPF-_QPM,14.0,30,420,car,0.049,0.889,0.0,1.0
AF-cPF-_QPM,15.0,30,450,car,0.0,1.0,0.0,1.0
AF-cPF-_QPM,16.0,30,480,car,0.0,1.0,0.0,1.0
AF-cPF-_QPM,17.0,30,510,car,0.0,1.0,0.0,1.0
AF-cPF-_QPM,18.0,30,540,car,0.044000000000000004,1.0,0.0,1.0
AGA8uvaHptE,0.0,30,0,cow,0.465,0.815,0.123333335,1.0
AGA8uvaHptE,1.0,30,30,cow,0.439,0.779,0.10666667,1.0
AGA8uvaHptE,2.0,30,60,cow,0.426,0.753,0.096666664,1.0
AGA8uvaHptE,3.0,30,90,cow,0.429,0.7809999999999999,0.08166666,1.0
AGA8uvaHptE,4.0,30,120,cow,0.43,0.79,0.048333332,0.99666667
AGA8uvaHptE,5.0,30,150,cow,0.368,0.828,0.071666665,0.99833333
AGA8uvaHptE,6.0,30,180,cow,0.349,0.904,0.123333335,0.99666667
AGA8uvaHptE,7.0,30,210,cow,0.0,0.8220000000000001,0.0016666667,1.0
AGA8uvaHptE,8.0,30,240,cow,0.022000000000000002,0.741,0.0,0.91
AGA8uvaHptE,9.0,30,270,cow,0.013999999999999999,0.7090000000000001,0.0,0.9266667
AGA8uvaHptE,10.0,30,300,cow,0.085,0.7020000000000001,0.0,0.91
AGA8uvaHptE,11.0,30,330,cow,0.001,0.6729999999999999,0.0016666667,0.92
AGA8uvaHptE,12.0,30,360,cow,0.14800000000000002,0.73,0.0016666667,0.995
AGA8uvaHptE,13.0,30,390,cow,0.289,0.7709999999999999,0.036666665,0.99333334
AGA8uvaHptE,14.0,30,420,cow,0.5760000000000001,0.946,0.235,1.0
AGA8uvaHptE,15.0,30,450,cow,0.5589999999999999,1.0,0.22833334,1.0
AGA8uvaHptE,16.0,30,480,cow,0.42700000000000005,1.0,0.28333333,1.0
AGA8uvaHptE,17.0,30,510,cow,0.27699999999999997,1.0,0.09166667,1.0
AGA8uvaHptE,18.0,30,540,cow,0.085,0.935,0.05166666599999999,1.0
AGCwriHrpHw,0.0,30,0,toilet,0.001,0.76,0.61,1.0
AGCwriHrpHw,1.0,30,30,toilet,0.05,0.8859999999999999,0.40833333,1.0
AGCwriHrpHw,2.0,30,60,toilet,0.0,0.8320000000000001,0.0,1.0
AGCwriHrpHw,3.0,30,90,toilet,0.0,0.9,0.0,1.0
AGCwriHrpHw,4.0,30,120,toilet,0.04,1.0,0.0,1.0
AGCwriHrpHw,5.0,30,150,toilet,0.0,0.8640000000000001,0.0,1.0
AGCwriHrpHw,6.0,30,180,toilet,0.0,0.705,0.0,1.0
AGCwriHrpHw,7.0,30,210,toilet,0.063,0.91,0.0,1.0
AGCwriHrpHw,8.0,30,240,toilet,0.0,0.8490000000000001,0.0,1.0
AGCwriHrpHw,9.0,30,270,toilet,0.009000000000000001,0.86,0.0,1.0
AGCwriHrpHw,10.0,30,300,toilet,0.0,0.85,0.0,1.0
AGCwriHrpHw,11.0,30,330,toilet,0.0,0.81,0.0,1.0
AGCwriHrpHw,12.0,30,360,toilet,0.0,0.807,0.0,1.0
AGCwriHrpHw,13.0,30,390,toilet,0.0,0.703,0.115,1.0
AGCwriHrpHw,14.0,30,420,toilet,0.0,0.988,0.0,1.0
AGCwriHrpHw,15.0,30,450,toilet,0.0,0.828,0.0,1.0
AGCwriHrpHw,16.0,30,480,toilet,0.0,0.778,0.0,1.0
AGCwriHrpHw,17.0,30,510,toilet,0.047,0.8759999999999999,0.0,1.0
AGCwriHrpHw,18.0,30,540,toilet,0.077,0.9079999999999999,0.0,1.0
AGDmG52-CdM,0.0,30,0,dog,0.601,0.7829999999999999,0.565,0.7316666999999999
AGDmG52-CdM,1.0,30,30,dog,0.6970000000000001,0.878,0.495,0.66333336
AGDmG52-CdM,2.0,30,60,dog,0.622,0.782,0.52666664,0.7
AGDmG52-CdM,3.0,30,90,dog,0.643,0.802,0.51166666,0.68
AGDmG52-CdM,4.0,30,120,dog,0.568,0.738,0.5366666999999999,0.675
AGDmG52-CdM,5.0,30,150,dog,0.5539999999999999,0.6920000000000001,0.5133333,0.66
AGDmG52-CdM,6.0,30,180,dog,0.489,0.622,0.48666668,0.6166666999999999
AGDmG52-CdM,7.0,30,210,dog,0.341,0.467,0.44833332,0.5966667
AGDmG52-CdM,8.0,30,240,dog,0.341,0.467,0.44833332,0.5966667
AGDmG52-CdM,9.0,30,270,dog,0.325,0.41600000000000004,0.48833334,0.705
AGDmG52-CdM,10.0,30,300,dog,0.54,0.74,0.495,0.8333333
AGDmG52-CdM,11.0,30,330,dog,0.54,0.74,0.495,0.8333333
AGDmG52-CdM,12.0,30,360,dog,0.54,0.74,0.495,0.8333333
AGDmG52-CdM,13.0,30,390,dog,0.54,0.74,0.495,0.8333333
AGDmG52-CdM,14.0,30,420,dog,0.64,0.746,0.45833334,0.64666665
AGDmG52-CdM,15.0,30,450,dog,0.5579999999999999,0.711,0.44,0.62166667
AGDmG52-CdM,16.0,30,480,dog,0.462,0.611,0.44166666,0.5966667
AGDmG52-CdM,17.0,30,510,dog,0.239,0.395,0.47666666,0.63666666
AGDmG52-CdM,18.0,30,540,dog,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,0.0,30,0,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,1.0,30,30,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,2.0,30,60,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,3.0,30,90,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,4.0,30,120,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,5.0,30,150,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,6.0,30,180,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,7.0,30,210,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,8.0,30,240,bus,0.28300000000000003,0.446,0.47,0.64166665
AGOArr5hgcw,9.0,30,270,bus,0.659,1.0,0.11666667,0.8933333000000001
AGOArr5hgcw,10.0,30,300,bus,0.6609999999999999,1.0,0.10666667,0.895
AGOArr5hgcw,11.0,30,330,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,12.0,30,360,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,13.0,30,390,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,14.0,30,420,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,15.0,30,450,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,16.0,30,480,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,17.0,30,510,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,18.0,30,540,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,43.0,30,1290,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,44.0,30,1320,bus,0.6559999999999999,1.0,0.11,0.895
AGOArr5hgcw,45.0,30,1350,bus,0.036000000000000004,1.0,0.31166667,0.965
AGOArr5hgcw,46.0,30,1380,bus,0.027000000000000003,1.0,0.27166668,0.975
AGOArr5hgcw,47.0,30,1410,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,48.0,30,1440,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,49.0,30,1470,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,50.0,30,1500,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,51.0,30,1530,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,52.0,30,1560,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,53.0,30,1590,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,54.0,30,1620,bus,0.035,1.0,0.205,0.9766667
AGOArr5hgcw,55.0,30,1650,bus,0.035,1.0,0.205,0.9766667
